Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
sediment/bins/DRR310881_fairy_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.3.fa	sediment/bins/DRR310881_bwa_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	100.00	96.47	10.20	NODE_173_length_14188_cov_5.657822	NODE_11_length_108572_cov_11.017232
sediment/bins/DRR310881_fairy_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310881_bwa_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	100.00	98.94	3.15	NODE_194_length_12978_cov_7.143929	NODE_11_length_108572_cov_11.017232
sediment/bins/DRR310881_fairy_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310881_bwa_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	100.00	28.77	21.96	NODE_1_length_194457_cov_12.594181	NODE_11_length_108572_cov_11.017232
sediment/bins/DRR310881_fairy_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310881_bwa_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	100.00	94.85	36.14	NODE_42_length_38350_cov_15.962449	NODE_11_length_108572_cov_11.017232
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310881_bwa_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	94.54	47.16	13.37	NODE_131_length_12792_cov_4.973306	NODE_11_length_108572_cov_11.017232
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.12.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.7.fa	99.99	96.54	90.02	NODE_11_length_36208_cov_11.482975	NODE_11_length_36208_cov_11.482975
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.2.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	100.00	95.34	44.02	NODE_124_length_11958_cov_5.794002	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.13.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	99.99	90.78	37.57	NODE_157_length_10262_cov_4.423435	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.13.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	98.46	51.66	26.28	NODE_108_length_14224_cov_6.078834	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.11.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	98.24	62.93	31.79	NODE_105_length_14378_cov_5.313901	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310874_fairy_all_metabat2_short/DRR310874_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	97.55	63.79	15.41	NODE_71_length_14331_cov_5.521224	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310874_fairy_all_metabat2_short/DRR310874_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	96.60	57.93	16.76	NODE_127_length_9900_cov_4.809853	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	94.49	43.11	15.89	NODE_3_length_228527_cov_10.761875	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	94.39	24.01	11.27	NODE_7_length_149954_cov_10.790105	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.13.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	94.12	49.78	15.43	NODE_19_length_76076_cov_10.640270	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.4.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	93.19	26.01	6.42	NODE_9_length_133395_cov_10.364789	NODE_124_length_11958_cov_5.794002
sediment/bins/DRR310873_fairy_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.11.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	100.00	63.64	52.03	NODE_125_length_16020_cov_6.133855	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.11.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	98.80	47.35	46.65	NODE_10_length_30348_cov_7.430826	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.10.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	98.73	16.34	6.35	NODE_6_length_53450_cov_9.309992	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	98.73	43.91	47.78	NODE_1_length_83219_cov_9.622445	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	97.86	50.24	21.74	NODE_2_length_71774_cov_9.446688	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.4.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	96.76	47.27	31.87	NODE_71_length_17837_cov_13.439546	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.10.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	92.81	21.96	7.98	NODE_42_length_51555_cov_32.316447	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.15.fa	90.56	28.61	12.07	NODE_99_length_31379_cov_32.426287	NODE_125_length_16020_cov_6.133855
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.14.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.1.fa	100.00	86.78	80.00	NODE_708_length_6261_cov_4.090074	NODE_1265_length_4499_cov_3.909316
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	100.00	94.20	83.64	NODE_128_length_12853_cov_4.778794	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.19.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	99.34	56.19	71.22	NODE_42_length_25229_cov_6.308294	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	99.31	54.73	62.14	NODE_99_length_16598_cov_5.110077	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310871_fairy_all_metabat2_short/DRR310871_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	98.95	63.29	30.14	NODE_303_length_7851_cov_3.604156	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.1.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	97.78	59.09	32.62	NODE_262_length_7748_cov_4.730664	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.17.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	97.30	48.90	66.88	NODE_65_length_38573_cov_28.785788	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310875_fairy_all_metabat2_short/DRR310875_fairy_all_metabat2_short_bin.12.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.6.fa	97.16	44.07	61.66	NODE_87_length_18385_cov_6.937261	NODE_128_length_12853_cov_4.778794
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.11.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.8.fa	100.00	88.35	28.23	NODE_36_length_23947_cov_5.965763	NODE_12_length_34697_cov_11.786906
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.8.fa	100.00	87.45	38.70	NODE_12_length_34697_cov_11.786906	NODE_12_length_34697_cov_11.786906
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.8.fa	94.43	16.64	7.03	NODE_58_length_20865_cov_22.250312	NODE_12_length_34697_cov_11.786906
sediment/bins/DRR310873_fairy_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.8.fa	93.33	47.60	22.05	NODE_55_length_30090_cov_7.125021	NODE_12_length_34697_cov_11.786906
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.12.fa	100.00	97.91	86.11	NODE_131_length_12792_cov_4.973306	NODE_131_length_12792_cov_4.973306
sediment/bins/DRR310881_fairy_all_metabat2_short/DRR310881_fairy_all_metabat2_short_bin.5.fa	sediment/bins/DRR310877_bwa_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.12.fa	94.65	30.59	36.17	NODE_42_length_38350_cov_15.962449	NODE_131_length_12792_cov_4.973306
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.4.fa	100.00	92.16	84.62	NODE_134_length_12813_cov_4.707870	NODE_134_length_12813_cov_4.707870
sediment/bins/DRR310882_fairy_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	100.00	86.71	59.08	NODE_301_length_6577_cov_3.413217	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310874_fairy_all_metabat2_short/DRR310874_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	97.28	27.77	36.76	NODE_39_length_17572_cov_33.039390	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.8.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	96.32	22.48	15.42	NODE_254_length_9480_cov_6.418249	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310875_fairy_all_metabat2_short/DRR310875_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	94.40	17.30	12.59	NODE_169_length_12553_cov_6.957673	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	94.39	9.04	16.38	NODE_36_length_21057_cov_9.860204	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310875_fairy_all_metabat2_short/DRR310875_fairy_all_metabat2_short_bin.7.fa	sediment/bins/DRR310882_bwa_all_metabat2_short/DRR310882_fairy_all_metabat2_short_bin.4.fa	94.14	9.37	17.82	NODE_65_length_23018_cov_8.324217	NODE_135_length_10626_cov_11.113045
sediment/bins/DRR310876_fairy_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.16.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.17.fa	100.00	93.48	94.26	NODE_148_length_13913_cov_5.676793	NODE_148_length_13913_cov_5.676793
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.20.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.17.fa	97.60	52.73	43.48	NODE_211_length_10359_cov_4.924010	NODE_148_length_13913_cov_5.676793
sediment/bins/DRR310877_fairy_all_metabat2_short/DRR310877_fairy_all_metabat2_short_bin.4.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.17.fa	97.28	56.91	59.45	NODE_58_length_17857_cov_5.757106	NODE_148_length_13913_cov_5.676793
sediment/bins/DRR310874_fairy_all_metabat2_short/DRR310874_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310876_bwa_all_metabat2_short/DRR310876_fairy_all_metabat2_short_bin.17.fa	97.15	49.34	55.43	NODE_19_length_28129_cov_8.224906	NODE_148_length_13913_cov_5.676793
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.6.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.14.fa	100.00	95.57	81.59	NODE_149_length_10626_cov_5.011825	NODE_149_length_10626_cov_5.011825
sediment/bins/DRR310878_fairy_all_metabat2_short/DRR310878_fairy_all_metabat2_short_bin.3.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.14.fa	98.87	57.27	69.02	NODE_34_length_62150_cov_10.518061	NODE_149_length_10626_cov_5.011825
