Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.94.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.83.fa	100.00	97.23	20.41	NODE_19205_length_4490_cov_4.919955	NODE_10270_length_7333_cov_5.682193
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.28.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.55.fa	100.00	86.88	44.64	NODE_10285_length_7213_cov_4.527801	NODE_10285_length_7213_cov_4.527801
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.57.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.19.fa	100.00	82.62	53.92	NODE_1036_length_30733_cov_12.590065	NODE_1036_length_30733_cov_12.590065
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.41.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.19.fa	91.51	16.81	14.60	NODE_1811_length_23215_cov_7.737392	NODE_1036_length_30733_cov_12.590065
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.22.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.46.fa	100.00	86.78	31.62	NODE_132_length_41106_cov_16.580912	NODE_104_length_46432_cov_17.447053
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.8.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.46.fa	92.14	4.43	27.23	NODE_592_length_42982_cov_74.285112	NODE_104_length_46432_cov_17.447053
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.82.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.46.fa	90.20	3.98	24.48	NODE_83_length_91551_cov_23.230065	NODE_104_length_46432_cov_17.447053
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.60.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.44.fa	100.00	92.04	94.64	NODE_105_length_78257_cov_9.657080	NODE_105_length_78257_cov_9.657080
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.50.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.28.fa	100.00	91.80	63.16	NODE_10722_length_6995_cov_4.906916	NODE_10722_length_6995_cov_4.906916
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.87.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.98.fa	100.00	77.92	60.43	NODE_10927_length_7005_cov_5.750791	NODE_10927_length_7005_cov_5.750791
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.82.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.98.fa	100.00	10.76	15.33	NODE_6927_length_9863_cov_5.898450	NODE_10927_length_7005_cov_5.750791
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.65.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.56.fa	100.00	98.63	52.32	NODE_10_length_133769_cov_15.615777	NODE_10_length_133769_cov_15.615777
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.91.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.56.fa	99.98	74.75	3.68	NODE_9732_length_7641_cov_8.930794	NODE_10_length_133769_cov_15.615777
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.16.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.56.fa	99.94	88.19	39.18	NODE_375_length_51474_cov_8.848733	NODE_10_length_133769_cov_15.615777
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.45.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.50.fa	100.00	98.60	98.92	NODE_10_length_198714_cov_10.446338	NODE_10_length_198714_cov_10.446338
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.72.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.50.fa	99.37	96.80	94.44	NODE_89_length_81689_cov_8.711493	NODE_10_length_198714_cov_10.446338
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.19.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.79.fa	100.00	63.98	51.92	NODE_12979_length_6125_cov_4.440033	NODE_11088_length_6937_cov_4.811828
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.79.fa	99.78	10.23	94.97	NODE_18_length_166181_cov_10.142452	NODE_11088_length_6937_cov_4.811828
biofilm/bins/SRR6869032_fairy_all_metabat2_short/SRR6869032_fairy_all_metabat2_short_bin.10.fa	biofilm/bins/SRR6869033_bwa_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.1.fa	99.25	91.93	50.43	NODE_185_length_23344_cov_7.575808	NODE_110_length_39901_cov_9.563570
biofilm/bins/SRR6869037_fairy_all_metabat2_short/SRR6869037_fairy_all_metabat2_short_bin.2.fa	biofilm/bins/SRR6869033_bwa_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.1.fa	98.96	79.99	74.14	NODE_3_length_37098_cov_35.350539	NODE_110_length_39901_cov_9.563570
biofilm/bins/SRR6869038_fairy_all_metabat2_short/SRR6869038_fairy_all_metabat2_short_bin.5.fa	biofilm/bins/SRR6869033_bwa_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.1.fa	98.46	58.78	66.64	NODE_478_length_37773_cov_18.011400	NODE_110_length_39901_cov_9.563570
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.114.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.40.fa	100.00	85.58	61.90	NODE_459_length_46838_cov_16.101746	NODE_110_length_77764_cov_12.716210
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.84.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.90.fa	100.00	44.01	84.02	NODE_1127_length_31462_cov_8.724934	NODE_1127_length_31462_cov_8.724934
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.44.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.90.fa	99.21	31.18	45.25	NODE_2426_length_19471_cov_25.342656	NODE_1127_length_31462_cov_8.724934
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.15.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.5.fa	100.00	84.94	95.64	NODE_112_length_44835_cov_19.012617	NODE_112_length_44835_cov_19.012617
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.24.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.25.fa	100.00	43.58	68.74	NODE_11440_length_6659_cov_5.230921	NODE_11440_length_6659_cov_5.230921
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.34.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.24.fa	100.00	88.31	21.41	NODE_14357_length_5659_cov_6.862241	NODE_11636_length_6572_cov_4.601043
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.18.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.24.fa	100.00	74.42	33.00	NODE_9713_length_7541_cov_6.069997	NODE_11636_length_6572_cov_4.601043
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.73.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.24.fa	100.00	43.95	15.85	NODE_9059_length_7979_cov_4.734604	NODE_11636_length_6572_cov_4.601043
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.45.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.37.fa	99.95	32.71	85.52	NODE_119_length_43073_cov_11.037705	NODE_1177_length_16641_cov_8.782527
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.15.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.4.fa	100.00	8.73	92.65	NODE_112_length_44835_cov_19.012617	NODE_117_length_43176_cov_18.526797
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.8.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.4.fa	89.73	1.20	17.02	NODE_592_length_42982_cov_74.285112	NODE_117_length_43176_cov_18.526797
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.82.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.4.fa	88.56	1.36	19.34	NODE_83_length_91551_cov_23.230065	NODE_117_length_43176_cov_18.526797
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.72.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.100.fa	100.00	100.00	100.00	NODE_118_length_77549_cov_17.501871	NODE_118_length_77549_cov_17.501871
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.44.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.73.fa	100.00	48.59	53.39	NODE_13946_length_5801_cov_5.764184	NODE_11901_length_6562_cov_6.500999
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.84.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.97.fa	100.00	16.37	15.62	NODE_6347_length_10396_cov_4.878252	NODE_11981_length_6427_cov_4.507533
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.55.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.97.fa	100.00	82.85	38.85	NODE_11981_length_6427_cov_4.507533	NODE_11981_length_6427_cov_4.507533
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.10.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.1.fa	100.00	100.00	98.41	NODE_11_length_131278_cov_9.579578	NODE_11_length_131278_cov_9.579578
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.80.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.1.fa	99.98	97.93	99.10	NODE_2_length_338174_cov_14.853418	NODE_11_length_131278_cov_9.579578
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.35.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.50.fa	100.00	93.34	95.87	NODE_1210_length_16397_cov_7.286807	NODE_1210_length_16397_cov_7.286807
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.85.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.102.fa	100.00	97.47	99.12	NODE_121_length_77191_cov_34.482226	NODE_121_length_77191_cov_34.482226
biofilm/bins/SRR6869039_fairy_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.20.fa	biofilm/bins/SRR6869039_bwa_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.21.fa	100.00	89.36	80.51	NODE_122_length_67188_cov_7.712928	NODE_122_length_67188_cov_7.712928
biofilm/bins/SRR6869039_fairy_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.43.fa	biofilm/bins/SRR6869039_bwa_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.29.fa	100.00	99.37	94.72	NODE_124_length_65844_cov_9.515238	NODE_124_length_65844_cov_9.515238
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.47.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.93.fa	100.00	35.17	3.23	NODE_853_length_36172_cov_18.816458	NODE_1259_length_29779_cov_17.077614
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.85.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.93.fa	100.00	53.10	72.69	NODE_117_length_76542_cov_23.545269	NODE_1259_length_29779_cov_17.077614
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.102.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.93.fa	88.16	18.65	28.62	NODE_501_length_45426_cov_36.281347	NODE_1259_length_29779_cov_17.077614
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.65.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.93.fa	86.57	10.70	22.50	NODE_51_length_112139_cov_38.232005	NODE_1259_length_29779_cov_17.077614
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.43.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.93.fa	85.91	11.64	17.10	NODE_944_length_34510_cov_61.160847	NODE_1259_length_29779_cov_17.077614
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.33.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.35.fa	100.00	41.35	61.27	NODE_1268_length_15843_cov_20.161832	NODE_1268_length_15843_cov_20.161832
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.80.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.35.fa	98.27	6.52	75.51	NODE_73_length_84317_cov_19.353623	NODE_1268_length_15843_cov_20.161832
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.30.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.65.fa	100.00	95.12	87.53	NODE_1271_length_27910_cov_7.377634	NODE_1271_length_27910_cov_7.377634
biofilm/bins/SRR6869039_fairy_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.11.fa	biofilm/bins/SRR6869039_bwa_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.31.fa	100.00	89.24	37.09	NODE_2544_length_10956_cov_49.709843	NODE_128_length_64753_cov_47.704087
biofilm/bins/SRR6869039_fairy_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.35.fa	biofilm/bins/SRR6869039_bwa_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.31.fa	100.00	91.49	28.53	NODE_462_length_30713_cov_42.903516	NODE_128_length_64753_cov_47.704087
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.56.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.14.fa	100.00	99.28	98.07	NODE_128_length_75729_cov_12.849103	NODE_128_length_75729_cov_12.849103
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.71.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.74.fa	100.00	99.04	97.09	NODE_1290_length_29481_cov_7.126283	NODE_1290_length_29481_cov_7.126283
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.30.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.3.fa	100.00	99.62	94.18	NODE_12_length_107936_cov_10.568775	NODE_12_length_107936_cov_10.568775
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.110.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.52.fa	100.00	98.98	97.68	NODE_12_length_129167_cov_17.529711	NODE_12_length_129167_cov_17.529711
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.19.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.52.fa	99.51	95.64	85.07	NODE_803_length_34821_cov_7.372864	NODE_12_length_129167_cov_17.529711
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.49.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.15.fa	100.00	65.32	77.36	NODE_130_length_41378_cov_8.451056	NODE_130_length_41378_cov_8.451056
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.80.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.15.fa	99.21	20.96	80.12	NODE_73_length_84317_cov_19.353623	NODE_130_length_41378_cov_8.451056
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.21.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	99.85	36.56	70.92	NODE_1138_length_29580_cov_10.367316	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.120.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	99.54	38.24	12.15	NODE_3000_length_17772_cov_16.273918	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.116.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	99.21	54.13	3.34	NODE_6042_length_10878_cov_6.063291	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.32.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	99.16	48.03	41.83	NODE_546_length_23781_cov_5.690045	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.95.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	98.86	39.57	1.67	NODE_4358_length_13811_cov_5.909494	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.28.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.23.fa	98.75	28.57	12.57	NODE_2092_length_22329_cov_11.699829	NODE_1314_length_27369_cov_135.423775
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.44.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.44.fa	100.00	9.05	85.79	NODE_354_length_28859_cov_14.302146	NODE_1325_length_15455_cov_14.649416
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.21.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.44.fa	97.63	1.16	38.97	NODE_1138_length_29580_cov_10.367316	NODE_1325_length_15455_cov_14.649416
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.68.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.44.fa	91.41	2.17	38.28	NODE_27_length_110086_cov_34.082350	NODE_1325_length_15455_cov_14.649416
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.73.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.34.fa	100.00	89.43	54.46	NODE_5072_length_12417_cov_6.691393	NODE_1334_length_28945_cov_9.620111
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.22.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.34.fa	100.00	17.78	2.35	NODE_24249_length_3722_cov_5.688301	NODE_1334_length_28945_cov_9.620111
