Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.24.fa	wallen_subsamp/bins/SRR19064414_bwa_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.46.fa	85.64	24.52	24.89	NODE_21_length_128274_cov_9.143387	NODE_102_length_56451_cov_12.369157
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.23.fa	wallen_subsamp/bins/SRR19064414_bwa_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.46.fa	85.58	23.54	22.17	NODE_20_length_174797_cov_17.490987	NODE_102_length_56451_cov_12.369157
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.1.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.31.fa	100.00	100.00	91.34	NODE_133_length_67398_cov_9.741948	NODE_102_length_74988_cov_8.416105
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.5.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.31.fa	99.74	94.42	28.43	NODE_3247_length_8400_cov_4.271061	NODE_102_length_74988_cov_8.416105
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.36.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.31.fa	98.61	92.76	81.97	NODE_480_length_32414_cov_6.584072	NODE_102_length_74988_cov_8.416105
wallen_subsamp/bins/SRR19064414_fairy_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.45.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.31.fa	85.80	17.77	13.56	NODE_487_length_25805_cov_5.884816	NODE_102_length_74988_cov_8.416105
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.28.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.31.fa	83.85	18.02	16.20	NODE_169_length_52392_cov_8.544930	NODE_102_length_74988_cov_8.416105
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.5.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	100.00	95.67	98.23	NODE_1040_length_13883_cov_4.990454	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.26.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	99.16	57.01	92.33	NODE_101_length_51755_cov_6.826963	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.37.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	99.09	48.47	96.92	NODE_3_length_354709_cov_17.214085	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064419_fairy_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.5.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	98.99	59.84	85.93	NODE_350_length_28990_cov_5.758459	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.34.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	98.89	57.43	88.33	NODE_760_length_23434_cov_6.820608	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064414_fairy_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.41.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	98.80	52.51	95.30	NODE_6_length_152151_cov_14.716035	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064415_fairy_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.9.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	98.61	50.72	91.29	NODE_15_length_180869_cov_9.353579	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.17.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.9.fa	98.60	52.06	94.43	NODE_11_length_133785_cov_16.901795	NODE_1040_length_13883_cov_4.990454
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.28.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	99.99	97.58	47.69	NODE_104_length_74454_cov_23.990591	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.35.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	97.81	71.16	5.51	NODE_842_length_17032_cov_22.626377	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.2.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	96.61	81.88	34.96	NODE_118_length_71234_cov_51.204372	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.4.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	94.71	67.70	6.32	NODE_966_length_14865_cov_31.185753	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.32.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	93.77	57.79	5.16	NODE_1130_length_16808_cov_13.121948	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064415_fairy_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.48.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	93.32	62.30	32.72	NODE_432_length_34586_cov_31.071820	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.37.fa	wallen_subsamp/bins/SRR19064417_bwa_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.24.fa	91.65	57.18	18.03	NODE_816_length_22081_cov_8.001090	NODE_104_length_74454_cov_23.990591
wallen_subsamp/bins/SRR19064419_fairy_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.30.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	100.00	17.58	2.74	NODE_113_length_65587_cov_18.686169	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064419_fairy_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.16.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	100.00	96.02	93.21	NODE_105_length_68268_cov_17.137481	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.21.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.80	84.06	81.47	NODE_42_length_100108_cov_42.936983	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.47.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.58	89.91	57.85	NODE_102_length_54066_cov_27.415397	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.45.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.56	38.42	4.63	NODE_804_length_21594_cov_13.410883	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.16.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.46	87.99	79.01	NODE_225_length_44537_cov_14.382200	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.22.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.38	50.26	13.42	NODE_160_length_44941_cov_25.539121	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.12.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	99.14	52.22	8.26	NODE_98_length_73669_cov_37.719211	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.15.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	96.70	46.50	3.72	NODE_2259_length_10821_cov_11.237786	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.2.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	96.09	75.40	80.36	NODE_51_length_67962_cov_25.523731	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064414_fairy_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.14.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	96.06	80.89	64.61	NODE_285_length_35048_cov_9.373446	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.39.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	96.06	68.64	83.29	NODE_21_length_168953_cov_46.428229	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064415_fairy_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.1.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	95.96	72.16	82.12	NODE_39_length_120148_cov_19.454764	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064410_fairy_all_metabat2_short/SRR19064410_fairy_all_metabat2_short_bin.9.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	95.94	64.99	82.64	NODE_4_length_271395_cov_111.910566	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064417_fairy_all_metabat2_short/SRR19064417_fairy_all_metabat2_short_bin.23.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	95.80	72.33	81.46	NODE_68_length_100321_cov_10.501157	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.50.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	94.77	58.34	7.83	NODE_281_length_35395_cov_23.313582	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.31.fa	wallen_subsamp/bins/SRR19064419_bwa_all_metabat2_short/SRR19064419_fairy_all_metabat2_short_bin.8.fa	91.78	20.48	2.24	NODE_1112_length_17052_cov_16.871683	NODE_105_length_68268_cov_17.137481
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.22.fa	wallen_subsamp/bins/SRR19064418_bwa_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.34.fa	100.00	97.33	96.52	NODE_205_length_52957_cov_7.065631	NODE_109_length_71811_cov_11.375676
wallen_subsamp/bins/SRR19064413_fairy_all_metabat2_short/SRR19064413_fairy_all_metabat2_short_bin.48.fa	wallen_subsamp/bins/SRR19064418_bwa_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.34.fa	99.66	93.60	66.21	NODE_981_length_18249_cov_8.784764	NODE_109_length_71811_cov_11.375676
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.15.fa	wallen_subsamp/bins/SRR19064418_bwa_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.34.fa	99.60	87.43	91.03	NODE_49_length_86164_cov_12.255060	NODE_109_length_71811_cov_11.375676
wallen_subsamp/bins/SRR19064416_fairy_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.44.fa	wallen_subsamp/bins/SRR19064416_bwa_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.17.fa	100.00	96.03	92.43	NODE_109_length_78391_cov_8.509485	NODE_109_length_78391_cov_8.509485
wallen_subsamp/bins/SRR19064414_fairy_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.36.fa	wallen_subsamp/bins/SRR19064416_bwa_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.17.fa	97.92	87.91	67.23	NODE_435_length_27289_cov_8.242821	NODE_109_length_78391_cov_8.509485
wallen_subsamp/bins/SRR19064418_fairy_all_metabat2_short/SRR19064418_fairy_all_metabat2_short_bin.20.fa	wallen_subsamp/bins/SRR19064416_bwa_all_metabat2_short/SRR19064416_fairy_all_metabat2_short_bin.17.fa	97.81	72.58	88.02	NODE_22_length_126890_cov_15.375661	NODE_109_length_78391_cov_8.509485
wallen_subsamp/bins/SRR19064414_fairy_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.44.fa	wallen_subsamp/bins/SRR19064414_bwa_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.3.fa	100.00	26.09	67.99	NODE_10_length_128970_cov_11.251685	NODE_10_length_128970_cov_11.251685
wallen_subsamp/bins/SRR19064410_fairy_all_metabat2_short/SRR19064410_fairy_all_metabat2_short_bin.17.fa	wallen_subsamp/bins/SRR19064414_bwa_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.3.fa	93.92	19.17	52.13	NODE_40_length_115585_cov_16.972137	NODE_10_length_128970_cov_11.251685
wallen_subsamp/bins/SRR19064415_fairy_all_metabat2_short/SRR19064415_fairy_all_metabat2_short_bin.21.fa	wallen_subsamp/bins/SRR19064414_bwa_all_metabat2_short/SRR19064414_fairy_all_metabat2_short_bin.3.fa	93.19	14.96	21.01	NODE_73_length_93933_cov_23.440348	NODE_10_length_128970_cov_11.251685
