Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.14.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	99.76	66.50	63.91	NODE_1005_length_19360_cov_5.330122	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.13.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	98.80	40.91	28.65	NODE_2102_length_12681_cov_4.591399	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.52.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	98.22	37.44	38.10	NODE_544_length_27388_cov_6.950353	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.44.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	98.11	32.88	54.04	NODE_549_length_28202_cov_6.282588	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.55.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	98.09	32.35	56.07	NODE_464_length_31138_cov_6.952579	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.56.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	91.50	26.07	2.11	NODE_1294_length_16996_cov_5.760522	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.24.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.78.fa	90.87	22.06	15.49	NODE_600_length_24237_cov_5.058308	NODE_1005_length_19360_cov_5.330122
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.48.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	100.00	94.98	98.30	NODE_1007_length_20883_cov_4.986268	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.78.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	98.94	49.90	13.64	NODE_5563_length_8806_cov_4.157696	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.6.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	98.38	51.94	36.79	NODE_1014_length_18351_cov_17.014757	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.63.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	94.54	47.39	13.52	NODE_3871_length_10862_cov_5.179791	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.44.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	91.63	23.29	18.77	NODE_1577_length_15298_cov_4.912747	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.17.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	91.46	26.87	6.35	NODE_232_length_40181_cov_7.032473	NODE_1007_length_20883_cov_4.986268
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.69.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.64.fa	100.00	91.07	90.47	NODE_1019_length_19208_cov_5.028142	NODE_1019_length_19208_cov_5.028142
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.14.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.64.fa	99.63	62.07	81.28	NODE_150_length_46113_cov_5.943919	NODE_1019_length_19208_cov_5.028142
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.36.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.64.fa	99.54	57.20	17.83	NODE_6494_length_7133_cov_3.488697	NODE_1019_length_19208_cov_5.028142
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.27.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.64.fa	99.45	63.47	83.93	NODE_39_length_71807_cov_8.707297	NODE_1019_length_19208_cov_5.028142
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.28.fa	olm_soil/bins/SRR2546422_bwa_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.64.fa	99.41	66.41	32.01	NODE_1549_length_14767_cov_14.235386	NODE_1019_length_19208_cov_5.028142
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.6.fa	olm_soil/bins/SRR2546430_bwa_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.8.fa	100.00	97.66	97.24	NODE_101_length_47256_cov_5.609394	NODE_101_length_47256_cov_5.609394
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.64.fa	olm_soil/bins/SRR2546430_bwa_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.8.fa	99.85	84.78	37.60	NODE_3216_length_11071_cov_4.182099	NODE_101_length_47256_cov_5.609394
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.3.fa	olm_soil/bins/SRR2546430_bwa_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.8.fa	99.84	83.92	24.31	NODE_955_length_15087_cov_3.928020	NODE_101_length_47256_cov_5.609394
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.23.fa	olm_soil/bins/SRR2546430_bwa_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.8.fa	99.77	74.40	91.89	NODE_11_length_100697_cov_8.736671	NODE_101_length_47256_cov_5.609394
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.51.fa	olm_soil/bins/SRR2546430_bwa_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.8.fa	99.72	72.77	95.57	NODE_2_length_160838_cov_9.137906	NODE_101_length_47256_cov_5.609394
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.47.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.58.fa	100.00	94.20	96.67	NODE_101_length_55739_cov_11.089056	NODE_101_length_55739_cov_11.089056
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.46.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.58.fa	99.30	86.91	38.83	NODE_1125_length_17428_cov_4.801589	NODE_101_length_55739_cov_11.089056
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.77.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.58.fa	98.98	82.76	70.23	NODE_296_length_35477_cov_6.307097	NODE_101_length_55739_cov_11.089056
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.53.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.58.fa	98.68	81.40	78.13	NODE_46_length_66908_cov_6.016604	NODE_101_length_55739_cov_11.089056
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.79.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.58.fa	98.56	81.02	82.33	NODE_79_length_59327_cov_8.429106	NODE_101_length_55739_cov_11.089056
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.13.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	99.97	82.45	86.88	NODE_1023_length_14300_cov_6.005405	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.22.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	98.84	47.11	73.64	NODE_125_length_43943_cov_10.221268	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.59.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	97.94	47.98	57.03	NODE_341_length_30548_cov_20.706720	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.40.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	97.85	48.51	55.43	NODE_572_length_28800_cov_31.504679	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.12.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	97.70	47.12	55.49	NODE_896_length_20372_cov_17.753802	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.70.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	97.56	47.14	54.48	NODE_679_length_25359_cov_20.980201	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.49.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	97.17	45.71	44.78	NODE_1910_length_15041_cov_24.696984	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546424_fairy_all_metabat2_short/SRR2546424_fairy_all_metabat2_short_bin.16.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	91.04	15.47	24.56	NODE_51_length_39208_cov_4.961689	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.35.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	91.01	14.58	20.79	NODE_315_length_30833_cov_6.497986	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.48.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.97	15.55	24.51	NODE_188_length_42995_cov_46.479273	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.7.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.90	15.88	26.66	NODE_200_length_42478_cov_30.824176	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.51.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.87	13.52	21.44	NODE_198_length_37261_cov_8.475165	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.51.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.83	15.19	25.17	NODE_48_length_65768_cov_31.898057	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.42.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.83	15.95	25.59	NODE_290_length_36754_cov_43.957792	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.68.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.30.fa	90.82	16.75	27.81	NODE_83_length_53867_cov_32.429644	NODE_1023_length_14300_cov_6.005405
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.26.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	100.00	72.26	40.86	NODE_5655_length_8720_cov_48.722677	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.5.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	99.38	43.32	70.40	NODE_734_length_22308_cov_6.668629	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.45.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	99.12	48.13	48.13	NODE_1442_length_17258_cov_16.068360	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.61.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	99.08	31.49	84.77	NODE_77_length_51801_cov_8.427569	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546421_fairy_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.3.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	98.76	26.32	66.88	NODE_33_length_45473_cov_7.925602	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.21.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	98.69	27.99	84.16	NODE_9_length_110792_cov_10.132801	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.64.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	92.38	5.04	18.86	NODE_340_length_33941_cov_51.844656	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.16.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	92.20	6.18	26.83	NODE_688_length_25240_cov_44.951281	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.38.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	91.63	7.15	31.91	NODE_470_length_31047_cov_78.253775	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.65.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	91.63	6.66	30.44	NODE_416_length_28449_cov_61.397478	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546424_fairy_all_metabat2_short/SRR2546424_fairy_all_metabat2_short_bin.36.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	91.52	14.48	27.90	NODE_834_length_13333_cov_7.065898	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.36.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	91.01	6.23	24.75	NODE_205_length_38017_cov_58.327433	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.72.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	88.76	5.19	15.37	NODE_290_length_32516_cov_62.760174	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.22.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.47.fa	88.62	5.05	15.92	NODE_249_length_38495_cov_59.896462	NODE_1043_length_21806_cov_8.714358
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.29.fa	olm_soil/bins/SRR2546425_bwa_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.3.fa	100.00	33.78	74.85	NODE_104_length_52771_cov_7.678542	NODE_104_length_52771_cov_7.678542
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.60.fa	olm_soil/bins/SRR2546425_bwa_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.3.fa	99.30	22.91	13.96	NODE_1767_length_13888_cov_7.594593	NODE_104_length_52771_cov_7.678542
olm_soil/bins/SRR2546421_fairy_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.14.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	100.00	61.24	91.79	NODE_1051_length_10867_cov_5.026545	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546430_fairy_all_metabat2_short/SRR2546430_fairy_all_metabat2_short_bin.63.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	99.27	23.61	75.13	NODE_8_length_89929_cov_7.580813	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546424_fairy_all_metabat2_short/SRR2546424_fairy_all_metabat2_short_bin.5.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	98.94	31.87	65.26	NODE_96_length_28082_cov_5.348557	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.9.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	98.80	37.21	34.99	NODE_1180_length_13016_cov_3.652342	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.71.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	96.91	27.91	59.50	NODE_672_length_23139_cov_5.309955	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.31.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	96.89	25.18	72.20	NODE_105_length_54163_cov_7.436812	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.66.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	96.71	23.68	72.28	NODE_124_length_50115_cov_10.917060	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.28.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	96.58	28.90	64.43	NODE_582_length_27357_cov_5.857153	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.63.fa	olm_soil/bins/SRR2546421_bwa_all_metabat2_short/SRR2546421_fairy_all_metabat2_short_bin.27.fa	96.35	25.60	76.51	NODE_39_length_73659_cov_7.825634	NODE_1051_length_10867_cov_5.026545
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.31.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	100.00	94.87	90.82	NODE_105_length_54163_cov_7.436812	NODE_105_length_54163_cov_7.436812
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.63.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	98.97	84.86	84.67	NODE_39_length_73659_cov_7.825634	NODE_105_length_54163_cov_7.436812
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.28.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	98.95	85.28	63.46	NODE_582_length_27357_cov_5.857153	NODE_105_length_54163_cov_7.436812
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.66.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	98.86	82.55	84.11	NODE_124_length_50115_cov_10.917060	NODE_105_length_54163_cov_7.436812
olm_soil/bins/SRR2546422_fairy_all_metabat2_short/SRR2546422_fairy_all_metabat2_short_bin.71.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	98.77	79.56	56.61	NODE_672_length_23139_cov_5.309955	NODE_105_length_54163_cov_7.436812
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.9.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.33.fa	96.46	72.31	22.70	NODE_1180_length_13016_cov_3.652342	NODE_105_length_54163_cov_7.436812
